CompanyID,RefNbr,BranchID,EmployeeID,DepartmentID,LocationID,DocDate,ApproveDate,DocDesc,CuryID,CuryInfoID,Approved,Released,Status,CuryDocBal,DocBal,CuryTaxTotal,TaxTotal,TaxZoneID,VatTaxableTotal,CuryVatTaxableTotal,VatExemptTotal,CuryVatExemptTotal,CustomerID,CustomerLocationID,ApprovalStatus,ClaimDetailID,CuryID,ExpenseDate,InventoryID,UOM,CuryUnitCost,UnitCost,CuryExtCost,ExtCost,CuryEmployeePart,EmployeePart,CuryTranAmt,CuryTranAmtWithTaxes,CuryAmountWithTaxes,TranAmt,TranAmtWithTaxes,TranDesc,ClaimCuryTranAmt,ClaimTranAmt,ClaimCuryTranAmtWithTaxes,ClaimTranAmtWithTaxes,ClaimCuryTaxTotal,ClaimTaxTotal,CuryVatExemptTotal,VatExemptTotal,CuryVatTaxableTotal,VatTaxableTotal,ClaimCuryTaxRoundDiff,ClaimTaxRoundDiff,ClaimCuryVatExemptTotal,ClaimVatExemptTotal,ClaimCuryVatTaxableTotal,ClaimVatTaxableTotal,CuryTaxableAmt,TaxableAmt,CuryTaxableAmtFromTax,TaxableAmtFromTax,CuryTaxAmt,TaxAmt,CustomerID,CustomerLocationID,Billable,Billed,Approved,Released,ExpenseAccountID,ExpenseSubID,SalesAccountID,SalesSubID,APDocType,APRefNbr,SubmitedDate,TaxCategoryID,ContractID,TaskID,EmployeeID,Status,TaxZoneID,TaxCalcMode,CuryTaxTotal,TaxTotal,CreatedFromClaim,ReleasedDateTimeUTC,ExpectedStatus,SigmaApprovalStatus,SigmaApprover,IsFraud
667000164,146,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503039,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3163,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202873,2022-09-01 10:39:49,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 7:59:44,NULL,7,,0
667000164,147,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503040,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3164,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202874,2022-09-01 10:39:53,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 7:59:46,NULL,7,,0
667000164,148,13,4691,1,4933,2022-09-10 0:00:00,2022-09-10 0:00:00,e11,NOK,11503041,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3165,NOK,2022-09-10 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202875,2022-09-10 10:39:56,1,0,NULL,4691,R,1,T,0,0,1,2022-09-10 7:59:47,NULL,7,,1
667000164,149,13,4691,1,4933,2022-09-11 0:00:00,2022-09-11 0:00:00,e11,NOK,11503042,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3166,NOK,2022-09-11 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202876,2022-09-11 10:40:00,1,0,NULL,4691,R,1,T,0,0,1,2022-09-11 7:59:49,NULL,7,,1
667000164,150,13,4691,1,4933,2022-09-12 0:00:00,2022-09-12 0:00:00,e11,NOK,11503043,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3167,NOK,2022-09-12 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202877,2022-09-12 10:40:04,1,0,NULL,4691,R,1,T,0,0,1,2022-09-12 7:59:51,NULL,7,,1
667000164,151,13,4691,1,4933,2022-09-13 0:00:00,2022-09-13 0:00:00,e11,NOK,11503044,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3168,NOK,2022-09-13 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202878,2022-09-13 10:40:08,1,0,NULL,4691,R,1,T,0,0,1,2022-09-13 7:59:53,NULL,7,,1
667000164,152,13,4691,1,4933,2022-09-14 0:00:00,2022-09-14 0:00:00,e11,NOK,11503045,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3169,NOK,2022-09-14 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202879,2022-09-14 10:40:12,1,0,NULL,4691,R,1,T,0,0,1,2022-09-14 7:59:55,NULL,7,,1
667000164,153,13,4691,1,4933,2022-09-15 0:00:00,2022-09-15 0:00:00,e11,NOK,11503046,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3170,NOK,2022-09-15 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202880,2022-09-15 10:40:16,1,0,NULL,4691,R,1,T,0,0,1,2022-09-15 7:59:57,NULL,7,,1
667000164,154,13,4691,1,4933,2022-09-16 0:00:00,2022-09-16 0:00:00,e11,NOK,11503047,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3171,NOK,2022-09-16 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202881,2022-09-16 10:40:20,1,0,NULL,4691,R,1,T,0,0,1,2022-09-16 7:59:59,NULL,7,,1
667000164,155,13,4691,1,4933,2022-09-17 0:00:00,2022-09-17 0:00:00,e11,NOK,11503048,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3172,NOK,2022-09-17 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202882,2022-09-17 10:40:24,1,0,NULL,4691,R,1,T,0,0,1,2022-09-17 8:00:01,NULL,7,,1
667000164,148,13,4691,1,4933,2022-09-10 0:00:00,2022-09-10 0:00:00,e11,NOK,11503041,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3165,NOK,2022-09-10 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202875,2022-09-10 10:39:56,1,0,NULL,4691,R,1,T,0,0,1,2022-09-10 7:59:47,NULL,7,,0
667000164,149,13,4691,1,4933,2022-09-11 0:00:00,2022-09-11 0:00:00,e11,NOK,11503042,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3166,NOK,2022-09-11 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202876,2022-09-11 10:40:00,1,0,NULL,4691,R,1,T,0,0,1,2022-09-11 7:59:49,NULL,7,,0
667000164,150,13,4691,1,4933,2022-09-12 0:00:00,2022-09-12 0:00:00,e11,NOK,11503043,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3167,NOK,2022-09-12 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202877,2022-09-12 10:40:04,1,0,NULL,4691,R,1,T,0,0,1,2022-09-12 7:59:51,NULL,7,,0
667000164,151,13,4691,1,4933,2022-09-13 0:00:00,2022-09-13 0:00:00,e11,NOK,11503044,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3168,NOK,2022-09-13 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202878,2022-09-13 10:40:08,1,0,NULL,4691,R,1,T,0,0,1,2022-09-13 7:59:53,NULL,7,,0
667000164,152,13,4691,1,4933,2022-09-14 0:00:00,2022-09-14 0:00:00,e11,NOK,11503045,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3169,NOK,2022-09-14 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202879,2022-09-14 10:40:12,1,0,NULL,4691,R,1,T,0,0,1,2022-09-14 7:59:55,NULL,7,,0
667000164,153,13,4691,1,4933,2022-09-15 0:00:00,2022-09-15 0:00:00,e11,NOK,11503046,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3170,NOK,2022-09-15 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202880,2022-09-15 10:40:16,1,0,NULL,4691,R,1,T,0,0,1,2022-09-15 7:59:57,NULL,7,,0
667000164,154,13,4691,1,4933,2022-09-16 0:00:00,2022-09-16 0:00:00,e11,NOK,11503047,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3171,NOK,2022-09-16 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202881,2022-09-16 10:40:20,1,0,NULL,4691,R,1,T,0,0,1,2022-09-16 7:59:59,NULL,7,,0
667000164,155,13,4691,1,4933,2022-09-17 0:00:00,2022-09-17 0:00:00,e11,NOK,11503048,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3172,NOK,2022-09-17 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202882,2022-09-17 10:40:24,1,0,NULL,4691,R,1,T,0,0,1,2022-09-17 8:00:01,NULL,7,,0
667000164,156,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503049,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3173,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202883,2022-09-01 10:40:31,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:01,NULL,7,,0
667000164,157,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503050,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3174,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202884,2022-09-01 10:40:34,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:04,NULL,7,,0
667000164,158,13,4691,1,4933,2022-09-09 0:00:00,2022-09-09 0:00:00,e11,NOK,11503051,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3175,NOK,2022-09-09 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202885,2022-09-09 10:40:39,1,0,NULL,4691,R,1,T,0,0,1,2022-09-09 8:00:06,NULL,7,,0
667000164,159,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503052,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3176,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202886,2022-09-01 10:40:42,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:08,NULL,7,,0
667000164,160,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503053,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3177,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202887,2022-09-01 10:40:45,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:10,NULL,7,,0
667000164,161,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503054,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3178,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202888,2022-09-01 10:40:48,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:12,NULL,7,,0
667000164,162,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503055,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3179,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202889,2022-09-01 10:40:52,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:14,NULL,7,,0
667000164,163,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503056,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3180,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202890,2022-09-01 10:40:56,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:16,NULL,7,,0
667000164,164,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503057,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3181,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202891,2022-09-01 10:40:58,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:18,NULL,7,,0
667000164,165,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503058,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3182,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202892,2022-09-01 10:41:01,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:20,NULL,7,,0
667000164,166,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503059,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3183,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202893,2022-09-01 10:41:04,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:21,NULL,7,,0
667000164,167,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503060,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3184,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202894,2022-09-01 10:41:07,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:23,NULL,7,,0
667000164,168,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503061,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3185,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202895,2022-09-01 10:41:11,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:25,NULL,7,,0
667000164,169,13,4691,7,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503062,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3186,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202896,2022-09-01 10:41:18,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:27,NULL,7,,1
667000164,170,13,4691,7,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503063,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3187,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202897,2022-09-01 10:41:22,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:28,NULL,7,,1
667000164,171,13,4691,7,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503064,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3188,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202898,2022-09-01 10:41:27,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:30,NULL,7,,1
667000164,172,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503065,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3189,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202899,2022-09-01 10:41:31,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:32,NULL,7,,0
667000164,173,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503066,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3190,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202900,2022-09-01 10:41:34,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:34,NULL,7,,0
667000164,174,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503067,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3191,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202901,2022-09-01 10:41:39,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:36,NULL,7,,0
667000164,175,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503068,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3192,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202902,2022-09-01 10:41:42,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:38,NULL,7,,0
667000164,176,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503069,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3193,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202903,2022-09-01 10:41:46,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:39,NULL,7,,0
667000164,177,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503070,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3194,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202904,2022-09-01 10:41:49,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:41,NULL,7,,0
667000164,178,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503071,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3195,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202905,2022-09-01 10:41:53,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:43,NULL,7,,0
667000164,179,13,4691,7,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503072,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3196,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202906,2022-09-01 10:41:58,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:45,NULL,7,,1
667000164,180,13,4691,7,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503073,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3197,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202907,2022-09-01 10:42:01,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:47,NULL,7,,1
667000164,181,13,4691,7,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503074,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3198,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202908,2022-09-01 10:42:04,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:48,NULL,7,,1
667000164,182,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503075,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3199,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202909,2022-09-01 10:42:09,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:50,NULL,7,,0
667000164,183,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503076,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3200,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202910,2022-09-01 10:42:12,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:52,NULL,7,,0
667000164,184,13,4691,1,4933,2022-09-01 0:00:00,2022-09-01 0:00:00,e11,NOK,11503077,1,1,R,100,100,0,0,1,0,0,0,0,NULL,NULL,7,3201,NOK,2022-09-01 0:00:00,262769,STK,100,100,100,100,0,0,100,100,100,100,100,e11,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,NULL,NULL,0,0,1,1,14404,1,NULL,NULL,INV,202911,2022-09-01 10:42:16,1,0,NULL,4691,R,1,T,0,0,1,2022-09-01 8:00:54,NULL,7,,0
