CompanyID,RefNbr,EmployeeID,DepartmentID,LocationID,DocDate,DocDesc,CuryDocBal,DocBal,CuryTaxTotal,TaxTotal,ApprovalStatus,ClaimDetailID,CuryID,ExpenseDate,CuryUnitCost,CuryTranAmt,CuryTranAmtWithTaxes,TranDesc,ClaimCuryTranAmt,ClaimTranAmt,ClaimCuryVatTaxableTotal,ClaimVatTaxableTotal,CuryTaxableAmt,TaxableAmt,CuryTaxableAmtFromTax,TaxableAmtFromTax,CuryTaxAmt,TaxAmt,ExpenseAccountID,ExpenseSubID,SubmitedDate,EmployeeID,Status,TaxTotal,IsFraud
667000164,96,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3113,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:36:04,4691,R,0,0
667000164,97,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3114,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:36:07,4691,R,0,0
667000164,98,4691,7,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3115,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:36:12,4691,R,0,1
667000164,99,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3116,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:36:20,4691,R,0,0
667000164,100,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3117,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:36:27,4691,R,0,0
667000164,101,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3118,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:36:31,4691,R,0,0
667000164,102,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3119,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:36:34,4691,R,0,0
667000164,103,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3120,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:36:40,4691,R,0,0
667000164,104,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3121,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:36:45,4691,R,0,0
667000164,105,4691,1,4933,2022-10-01 0:00:00,e11,100,100,0,0,7,3122,NOK,2022-10-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-10-01 10:36:49,4691,R,0,0
667000164,106,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3123,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:36:53,4691,R,0,0
667000164,107,4691,1,4933,2022-09-02 0:00:00,e11,100,100,0,0,7,3124,NOK,2022-09-02 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-02 0:00:00,4691,R,0,0
667000164,108,4691,1,4933,2022-09-03 0:00:00,e11,100,100,0,0,7,3125,NOK,2022-09-03 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-03 0:00:00,4691,R,0,0
667000164,109,4691,1,4933,2022-09-04 0:00:00,e11,100,100,0,0,7,3126,NOK,2022-09-04 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-04 0:00:00,4691,R,0,0
667000164,110,4691,1,4933,2022-09-05 0:00:00,e11,100,100,0,0,7,3127,NOK,2022-09-05 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-05 0:00:00,4691,R,0,0
667000164,111,4691,1,4933,2022-09-06 0:00:00,e11,100,100,0,0,7,3128,NOK,2022-09-06 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-06 0:00:00,4691,R,0,0
667000164,112,4691,1,4933,2022-09-07 0:00:00,e11,100,100,0,0,7,3129,NOK,2022-09-07 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-07 0:00:00,4691,R,0,0
667000164,113,4691,1,4933,2022-09-08 0:00:00,e11,100,100,0,0,7,3130,NOK,2022-09-08 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-08 0:00:00,4691,R,0,0
667000164,114,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3131,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:37:41,4691,R,0,0
667000164,115,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3132,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:37:44,4691,R,0,0
667000164,116,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3133,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:37:49,4691,R,0,0
667000164,117,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3134,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:37:53,4691,R,0,0
667000164,118,4691,7,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3135,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:37:57,4691,R,0,1
667000164,119,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3136,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:38:02,4691,R,0,0
667000164,120,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3137,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:38:05,4691,R,0,0
667000164,121,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3138,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:38:08,4691,R,0,0
667000164,122,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3139,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:38:18,4691,R,0,0
667000164,123,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3140,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:38:24,4691,R,0,0
667000164,124,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3141,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:38:28,4691,R,0,0
667000164,125,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3142,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:38:31,4691,R,0,0
667000164,126,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3143,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:38:35,4691,R,0,0
667000164,127,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3144,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:38:38,4691,R,0,0
667000164,128,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3145,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:38:42,4691,R,0,0
667000164,129,4691,7,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3146,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:38:48,4691,R,0,1
667000164,130,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3147,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:38:51,4691,R,0,0
667000164,131,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3148,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:38:55,4691,R,0,0
667000164,132,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3149,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:38:58,4691,R,0,0
667000164,133,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3150,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:39:02,4691,R,0,0
667000164,134,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3151,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:39:05,4691,R,0,0
667000164,135,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3152,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:39:08,4691,R,0,0
667000164,136,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3153,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:39:12,4691,R,0,0
667000164,137,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3154,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:39:15,4691,R,0,0
667000164,138,4691,7,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3155,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:39:18,4691,R,0,1
667000164,139,4691,7,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3156,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:39:22,4691,R,0,1
667000164,140,4691,7,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3157,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:39:27,4691,R,0,1
667000164,141,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3158,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:39:30,4691,R,0,0
667000164,142,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3159,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:39:34,4691,R,0,0
667000164,143,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3160,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:39:38,4691,R,0,0
667000164,144,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3161,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:39:41,4691,R,0,0
667000164,145,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3162,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:39:44,4691,R,0,0
667000164,146,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3163,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:39:49,4691,R,0,0
667000164,147,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3164,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:39:53,4691,R,0,0
667000164,148,4691,1,4933,2022-09-10 0:00:00,e11,100,100,0,0,7,3165,NOK,2022-09-10 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-10 10:39:56,4691,R,0,1
667000164,149,4691,1,4933,2022-09-11 0:00:00,e11,100,100,0,0,7,3166,NOK,2022-09-11 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-11 10:40:00,4691,R,0,1
667000164,150,4691,1,4933,2022-09-12 0:00:00,e11,100,100,0,0,7,3167,NOK,2022-09-12 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-12 10:40:04,4691,R,0,1
667000164,151,4691,1,4933,2022-09-13 0:00:00,e11,100,100,0,0,7,3168,NOK,2022-09-13 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-13 10:40:08,4691,R,0,1
667000164,152,4691,1,4933,2022-09-14 0:00:00,e11,100,100,0,0,7,3169,NOK,2022-09-14 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-14 10:40:12,4691,R,0,1
667000164,153,4691,1,4933,2022-09-15 0:00:00,e11,100,100,0,0,7,3170,NOK,2022-09-15 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-15 10:40:16,4691,R,0,1
667000164,154,4691,1,4933,2022-09-16 0:00:00,e11,100,100,0,0,7,3171,NOK,2022-09-16 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-16 10:40:20,4691,R,0,1
667000164,155,4691,1,4933,2022-09-17 0:00:00,e11,100,100,0,0,7,3172,NOK,2022-09-17 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-17 10:40:24,4691,R,0,1
667000164,148,4691,1,4933,2022-09-10 0:00:00,e11,100,100,0,0,7,3165,NOK,2022-09-10 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-10 10:39:56,4691,R,0,0
667000164,149,4691,1,4933,2022-09-11 0:00:00,e11,100,100,0,0,7,3166,NOK,2022-09-11 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-11 10:40:00,4691,R,0,0
667000164,150,4691,1,4933,2022-09-12 0:00:00,e11,100,100,0,0,7,3167,NOK,2022-09-12 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-12 10:40:04,4691,R,0,0
667000164,151,4691,1,4933,2022-09-13 0:00:00,e11,100,100,0,0,7,3168,NOK,2022-09-13 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-13 10:40:08,4691,R,0,0
667000164,152,4691,1,4933,2022-09-14 0:00:00,e11,100,100,0,0,7,3169,NOK,2022-09-14 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-14 10:40:12,4691,R,0,0
667000164,153,4691,1,4933,2022-09-15 0:00:00,e11,100,100,0,0,7,3170,NOK,2022-09-15 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-15 10:40:16,4691,R,0,0
667000164,154,4691,1,4933,2022-09-16 0:00:00,e11,100,100,0,0,7,3171,NOK,2022-09-16 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-16 10:40:20,4691,R,0,0
667000164,155,4691,1,4933,2022-09-17 0:00:00,e11,100,100,0,0,7,3172,NOK,2022-09-17 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-17 10:40:24,4691,R,0,0
667000164,156,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3173,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:40:31,4691,R,0,0
667000164,157,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3174,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:40:34,4691,R,0,0
667000164,158,4691,1,4933,2022-09-09 0:00:00,e11,100,100,0,0,7,3175,NOK,2022-09-09 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-09 10:40:39,4691,R,0,0
667000164,159,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3176,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:40:42,4691,R,0,0
667000164,160,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3177,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:40:45,4691,R,0,0
667000164,161,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3178,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:40:48,4691,R,0,0
667000164,162,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3179,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:40:52,4691,R,0,0
667000164,163,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3180,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:40:56,4691,R,0,0
667000164,164,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3181,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:40:58,4691,R,0,0
667000164,165,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3182,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:41:01,4691,R,0,0
667000164,166,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3183,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:41:04,4691,R,0,0
667000164,167,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3184,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:41:07,4691,R,0,0
667000164,168,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3185,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:41:11,4691,R,0,0
667000164,169,4691,7,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3186,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:41:18,4691,R,0,1
667000164,170,4691,7,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3187,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:41:22,4691,R,0,1
667000164,171,4691,7,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3188,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:41:27,4691,R,0,1
667000164,172,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3189,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:41:31,4691,R,0,0
667000164,173,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3190,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:41:34,4691,R,0,0
667000164,174,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3191,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:41:39,4691,R,0,0
667000164,175,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3192,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:41:42,4691,R,0,0
667000164,176,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3193,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:41:46,4691,R,0,0
667000164,177,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3194,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:41:49,4691,R,0,0
667000164,178,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3195,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:41:53,4691,R,0,0
667000164,179,4691,7,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3196,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:41:58,4691,R,0,1
667000164,180,4691,7,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3197,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:42:01,4691,R,0,1
667000164,181,4691,7,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3198,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:42:04,4691,R,0,1
667000164,182,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3199,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:42:09,4691,R,0,0
667000164,183,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3200,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:42:12,4691,R,0,0
667000164,184,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3201,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:42:16,4691,R,0,0
667000164,185,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3202,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:42:29,4691,R,0,0
667000164,186,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3203,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:42:32,4691,R,0,0
667000164,187,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3204,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:42:36,4691,R,0,0
667000164,188,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3205,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:42:40,4691,R,0,0
667000164,189,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3206,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:42:43,4691,R,0,0
667000164,190,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3207,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:42:45,4691,R,0,0
667000164,191,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3208,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:42:48,4691,R,0,0
667000164,192,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3209,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:42:53,4691,R,0,0
667000164,193,4691,1,4933,2022-09-01 0:00:00,e11,100,100,0,0,7,3210,NOK,2022-09-01 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-01 10:42:56,4691,R,0,0
667000164,194,3797,1,4933,2022-09-20 0:00:00,e11,100,100,0,0,7,3211,NOK,2022-09-20 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-20 10:42:59,3797,R,0,1
667000164,195,3797,1,4933,2022-09-21 0:00:00,e11,100,100,0,0,7,3212,NOK,2022-09-21 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-21 10:43:02,3797,R,0,1
667000164,196,3797,1,4933,2022-09-22 0:00:00,e11,100,100,0,0,7,3213,NOK,2022-09-22 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-22 10:43:05,3797,R,0,1
667000164,197,3797,1,4933,2022-09-23 0:00:00,e11,100,100,0,0,7,3214,NOK,2022-09-23 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-23 10:43:08,3797,R,0,1
667000164,198,3797,1,4933,2022-09-24 0:00:00,e11,100,100,0,0,7,3215,NOK,2022-09-24 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-24 10:43:11,3797,R,0,1
667000164,199,3797,1,4933,2022-09-25 0:00:00,e11,100,100,0,0,7,3216,NOK,2022-09-25 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-25 10:43:14,3797,R,0,1
667000164,200,3797,1,4933,2022-09-26 0:00:00,e11,100,100,0,0,7,3217,NOK,2022-09-26 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-26 10:43:17,3797,R,0,1
667000164,201,3797,1,4933,2022-09-27 0:00:00,e11,100,100,0,0,7,3218,NOK,2022-09-27 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-27 10:43:20,3797,R,0,1
667000164,202,3797,1,4933,2022-09-28 0:00:00,e11,100,100,0,0,7,3219,NOK,2022-09-28 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-28 10:43:23,3797,R,0,1
667000164,203,3797,1,4933,2022-09-29 0:00:00,e11,100,100,0,0,7,3220,NOK,2022-09-29 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-29 10:43:26,3797,R,0,1
667000164,194,4691,1,4933,2022-09-20 0:00:00,e11,100,100,0,0,7,3211,NOK,2022-09-20 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-20 10:42:59,4691,R,0,0
667000164,195,4691,1,4933,2022-09-21 0:00:00,e11,100,100,0,0,7,3212,NOK,2022-09-21 0:00:00,100,100,100,e11,100,100,0,0,100,100,0,0,0,0,14404,1,2022-09-21 10:43:02,4691,R,0,0
